DATE,S&P500,JPX400,SSEC,KOSPI
2011-12-28,1249.64,6608.91,2170.01,1825.12
2011-12-29,1263.02,6616.32,2173.56,1825.74
2011-12-30,1257.6,6670.46,2199.42,1825.74
2011-12-31,,,,1825.74
2012-01-01,,,,1825.74
2012-01-02,,,,1826.37
2012-01-03,1277.06,,,1875.41
2012-01-04,1277.3,6795.55,2169.39,1866.22
2012-01-05,1281.06,6732.42,2148.45,1863.74
2012-01-06,1277.81,6668.38,2163.39,1843.14
2012-01-07,,,,1843.14
2012-01-08,,,,1843.14
2012-01-09,1280.7,,2225.89,1826.49
2012-01-10,1292.08,6685.06,2285.74,1853.22
2012-01-11,1292.48,6695.42,2276.05,1845.55
2012-01-12,1295.5,6640.45,2275.01,1864.57
2012-01-13,1289.09,6705.24,2244.58,1875.68
2012-01-14,,,,1875.68
2012-01-15,,,,1875.68
2012-01-16,,6621.63,2206.19,1859.27
2012-01-17,1293.67,6681.63,2298.38,1892.74
2012-01-18,1308.04,6710.9,2266.38,1892.39
2012-01-19,1314.5,6752.66,2296.08,1914.97
2012-01-20,1315.38,6871.91,2319.12,1949.89
2012-01-21,,,,1949.89
2012-01-22,,,,1949.89
2012-01-23,1316,6865.62,,1949.89
2012-01-24,1314.65,6877.52,,1949.89
2012-01-25,1326.05,6957.78,,1952.23
2012-01-26,1318.43,6936.02,,1957.18
2012-01-27,1316.33,6917.67,,1964.83
2012-01-28,,,,1964.83
2012-01-29,,,,1964.83
2012-01-30,1313.01,6875.08,2285.04,1940.55
2012-01-31,1312.41,6855.12,2292.61,1955.79
2012-02-01,1324.09,6870.85,2268.08,1959.24
2012-02-02,1325.54,6905.29,2312.56,1984.3
2012-02-03,1344.9,6887.05,2330.4,1972.34
2012-02-04,,,,1972.34
2012-02-05,,,,1972.34
2012-02-06,1344.33,6962.06,2331.14,1973.13
2012-02-07,1347.05,6991,2291.9,1981.59
2012-02-08,1349.96,7059.62,2347.53,2003.73
2012-02-09,1351.95,7077.91,2349.59,2014.62
2012-02-10,1342.64,7041.67,2351.98,1993.71
2012-02-11,,,,1993.71
2012-02-12,,,,1993.71
2012-02-13,1351.77,7067.71,2351.85,2005.74
2012-02-14,1350.5,7110.22,2344.77,2002.64
2012-02-15,1343.23,7247.21,2366.7,2025.32
2012-02-16,1358.04,7223.65,2356.86,1997.45
2012-02-17,1361.23,7323.24,2357.18,2023.47
2012-02-18,,,,2023.47
2012-02-19,,,,2023.47
2012-02-20,,7400.09,2363.6,2024.9
2012-02-21,1362.21,7376.9,2381.43,2024.24
2012-02-22,1357.66,7450.11,2403.59,2028.65
2012-02-23,1363.46,7475.2,2409.55,2007.8
2012-02-24,1365.74,7516.34,2439.63,2019.89
2012-02-25,,,,2019.89
2012-02-26,,,,2019.89
2012-02-27,1367.59,7519.54,2447.06,1991.16
2012-02-28,1372.18,7553.08,2451.86,2003.69
2012-02-29,1365.68,7542.63,2428.49,2030.25
2012-03-01,1374.09,7509.27,2426.11,2030.25
2012-03-02,1369.63,7561.65,2460.69,2034.63
2012-03-03,,,,2034.63
2012-03-04,,,,2034.63
2012-03-05,1364.33,7522.85,2445,2016.06
2012-03-06,1343.36,7472.21,2410.45,2000.36
2012-03-07,1352.63,7429.1,2394.79,1982.15
2012-03-08,1365.91,7549.61,2420.28,2000.76
2012-03-09,1370.87,7653.47,2439.46,2018.3
2012-03-10,,,,2018.3
2012-03-11,,,,2018.3
2012-03-12,1371.09,7626.92,2434.86,2002.5
2012-03-13,1395.95,7633.08,2455.79,2025.04
2012-03-14,1394.28,7726.48,2391.23,2045.08
2012-03-15,1402.6,7779.23,2373.77,2043.76
2012-03-16,1404.17,7799.71,2404.74,2034.44
2012-03-17,,,,2034.44
2012-03-18,,,,2034.44
2012-03-19,1409.75,7812.99,2410.18,2047
2012-03-20,1405.52,,2376.84,2042.15
2012-03-21,1402.89,7738.39,2378.2,2027.23
2012-03-22,1392.78,7768.92,2375.77,2026.12
2012-03-23,1397.11,7691.43,2349.54,2026.83
2012-03-24,,,,2026.83
2012-03-25,,,,2026.83
2012-03-26,1416.51,7698.08,2350.6,2019.19
2012-03-27,1412.52,7872.81,2347.18,2039.76
2012-03-28,1405.54,7793,2284.88,2031.74
2012-03-29,1403.28,7730.32,2252.16,2014.41
2012-03-30,1408.47,7706.25,2262.79,2014.04
2012-03-31,,,,2014.04
2012-04-01,,,,2014.04
2012-04-02,1419.04,7720.19,,2029.29
2012-04-03,1413.38,7679.86,,2049.28
2012-04-04,1398.96,7544.02,,2018.61
2012-04-05,1398.08,7523.26,2302.24,2028.77
2012-04-06,,7464.07,2306.55,2029.03
2012-04-07,,,,2029.03
2012-04-08,,,,2029.03
2012-04-09,1382.2,7360.3,2285.78,1997.08
2012-04-10,1358.59,7360,2305.86,1994.41
2012-04-11,1368.71,7297.7,2308.92,1994.41
2012-04-12,1387.57,7335.33,2350.86,1986.63
2012-04-13,1370.26,7385.64,2359.16,2008.91
2012-04-14,,,,2008.91
2012-04-15,,,,2008.91
2012-04-16,1369.57,7289.14,2357.03,1992.63
2012-04-17,1390.78,7288.96,2334.98,1985.3
2012-04-18,1385.14,7430.75,2380.85,2004.53
2012-04-19,1376.92,7384.63,2378.63,1999.86
2012-04-20,1378.53,7365.81,2406.86,1974.65
2012-04-21,,,,1974.65
2012-04-22,,,,1974.65
2012-04-23,1366.94,7348.71,2388.59,1972.63
2012-04-24,1371.97,7301.27,2388.83,1963.42
2012-04-25,1390.69,7345.75,2406.81,1961.98
2012-04-26,1399.98,7351.71,2404.7,1964.04
2012-04-27,1403.36,7298.24,2396.32,1975.35
2012-04-28,,,,1975.35
2012-04-29,,,,1975.35
2012-04-30,1397.91,,,1981.99
2012-05-01,1405.82,7179.56,,1981.99
2012-05-02,1402.31,7204.7,2438.44,1999.07
2012-05-03,1391.57,,2440.08,1995.11
2012-05-04,1369.1,,2452.01,1989.15
2012-05-05,,,,1989.15
2012-05-06,,,,1989.15
2012-05-07,1369.58,7032.85,2451.95,1956.44
2012-05-08,1363.72,7067.01,2448.88,1967.01
2012-05-09,1354.58,6972.15,2408.59,1950.29
2012-05-10,1357.99,6962.4,2410.23,1944.93
2012-05-11,1353.39,6913.94,2394.98,1917.13
2012-05-12,,,,1917.13
2012-05-13,,,,1917.13
2012-05-14,1338.35,6905.88,2380.73,1913.73
2012-05-15,1330.66,6828.14,2374.84,1898.96
2012-05-16,1324.8,6757.7,2346.19,1840.53
2012-05-17,1304.86,6817.42,2378.89,1845.24
2012-05-18,1295.22,6629.78,2344.52,1782.46
2012-05-19,,,,1782.46
2012-05-20,,,,1782.46
2012-05-21,1315.99,6620.65,2348.3,1799.13
2012-05-22,1316.63,6692.3,2373.31,1828.69
2012-05-23,1318.86,6588.34,2363.44,1808.62
2012-05-24,1320.68,6590.1,2350.97,1814.47
2012-05-25,1317.82,6598.84,2333.55,1824.17
2012-05-26,,,,1824.17
2012-05-27,,,,1824.17
2012-05-28,,6597.57,2361.37,1824.17
2012-05-29,1332.42,6642.25,2389.64,1849.91
2012-05-30,1313.32,6616.52,2384.67,1844.86
2012-05-31,1310.33,6578.73,2372.23,1843.47
2012-06-01,1278.04,6491.99,2373.44,1834.51
2012-06-02,,,,1834.51
2012-06-03,,,,1834.51
2012-06-04,1278.18,6380.47,2308.55,1783.13
2012-06-05,1285.5,6487.39,2311.92,1801.85
2012-06-06,1315.13,6564.02,2309.55,1801.85
2012-06-07,1314.99,6668.14,2293.13,1847.95
2012-06-08,1325.66,6555.17,2281.45,1835.64
2012-06-09,,,,1835.64
2012-06-10,,,,1835.64
2012-06-11,1308.93,6663.89,2305.86,1867.04
2012-06-12,1324.18,6604.7,2289.79,1854.74
2012-06-13,1314.88,6629.26,2318.92,1859.32
2012-06-14,1329.1,6618.89,2295.95,1871.48
2012-06-15,1342.84,6626.21,2306.85,1858.16
2012-06-16,,,,1858.16
2012-06-17,,,,1858.16
2012-06-18,1344.78,6728.13,2316.05,1891.71
2012-06-19,1357.98,6699.95,2300.8,1891.77
2012-06-20,1355.69,6814.34,2292.88,1904.12
2012-06-21,1325.51,6875.11,2260.88,1889.15
2012-06-22,1335.02,6832.74,,1847.39
2012-06-23,,,,1847.39
2012-06-24,,,,1847.39
2012-06-25,1313.72,6781.17,2224.11,1825.38
2012-06-26,1319.99,6733.28,2222.07,1817.81
2012-06-27,1331.85,6795.57,2216.93,1817.65
2012-06-28,1329.04,6922.06,2195.84,1819.18
2012-06-29,1362.16,7019.8,2225.43,1854.01
2012-06-30,,,,1854.01
2012-07-01,,,,1854.01
2012-07-02,1365.51,7010.14,2226.11,1851.65
2012-07-03,1374.02,7085.73,2229.19,1867.82
2012-07-04,,7107.48,2227.31,1874.45
2012-07-05,1367.58,7081.22,2201.35,1875.49
2012-07-06,1354.68,7039.41,2223.58,1858.2
2012-07-07,,,,1858.2
2012-07-08,,,,1858.2
2012-07-09,1352.46,6975.9,2170.81,1836.13
2012-07-10,1341.47,6938.69,2164.44,1829.45
2012-07-11,1341.45,6932.76,2175.38,1826.39
2012-07-12,1334.76,6851.18,2185.49,1785.39
2012-07-13,1356.78,6844.47,2185.89,1812.89
2012-07-14,,,,1812.89
2012-07-15,,,,1812.89
2012-07-16,1353.64,,2147.96,1817.79
2012-07-17,1363.67,6825.88,2161.19,1821.96
2012-07-18,1372.78,6811,2169.1,1794.91
2012-07-19,1376.51,6864.67,2184.84,1822.96
2012-07-20,1362.66,6751.55,2168.64,1822.93
2012-07-21,,,,1822.93
2012-07-22,,,,1822.93
2012-07-23,1350.52,6644.63,2141.4,1789.44
2012-07-24,1338.31,6616.3,2146.59,1793.93
2012-07-25,1337.89,6525.72,2136.15,1769.31
2012-07-26,1360.02,6586.32,2126,1782.47
2012-07-27,1385.97,6682.44,2128.76,1829.16
2012-07-28,,,,1829.16
2012-07-29,,,,1829.16
2012-07-30,1385.3,6726.82,2109.91,1843.79
2012-07-31,1379.32,6763.05,2103.63,1881.99
2012-08-01,1375.14,6712.76,2123.36,1879.93
2012-08-02,1365,6742.21,2111.18,1869.4
2012-08-03,1390.99,6671.59,2132.8,1848.68
2012-08-04,,,,1848.68
2012-08-05,,,,1848.68
2012-08-06,1394.23,6781.07,2154.92,1885.88
2012-08-07,1401.35,6855.12,2157.62,1886.8
2012-08-08,1402.22,6872.65,2160.99,1903.23
2012-08-09,1402.8,6929.94,2174.1,1940.59
2012-08-10,1405.87,6881.66,2168.81,1946.4
2012-08-11,,,,1946.4
2012-08-12,,,,1946.4
2012-08-13,1404.11,6884.33,2136.08,1932.44
2012-08-14,1403.93,6912.11,2142.52,1956.96
2012-08-15,1405.53,6896.49,2118.94,1956.96
2012-08-16,1415.51,6997.14,2112.2,1957.91
2012-08-17,1418.16,7050,2114.89,1946.54
2012-08-18,,,,1946.54
2012-08-19,,,,1946.54
2012-08-20,1418.13,7041.56,2106.96,1946.31
2012-08-21,1413.17,7046.25,2118.27,1943.22
2012-08-22,1413.49,7026.25,2107.71,1935.19
2012-08-23,1402.08,7046.38,2113.07,1942.54
2012-08-24,1411.13,6983.64,2092.1,1919.81
2012-08-25,,,,1919.81
2012-08-26,,,,1919.81
2012-08-27,1410.44,6969.05,2055.71,1917.87
2012-08-28,1409.3,6893.03,2073.15,1916.33
2012-08-29,1410.49,6922.52,2053.23,1928.54
2012-08-30,1399.48,6870.9,2052.58,1906.38
2012-08-31,1406.58,6760.98,2047.52,1905.12
2012-09-01,,,,1905.12
2012-09-02,,,,1905.12
2012-09-03,,6732.23,2059.15,1912.71
2012-09-04,1404.94,6712.02,2043.65,1907.13
2012-09-05,1403.44,6638.94,2037.68,1874.03
2012-09-06,1432.12,6642.61,2051.92,1881.24
2012-09-07,1437.92,6787.49,2127.76,1929.58
2012-09-08,,,,1929.58
2012-09-09,,,,1929.58
2012-09-10,1429.08,6803.82,2134.89,1924.7
2012-09-11,1433.56,6758.76,2120.55,1920
2012-09-12,1436.56,6849,2126.55,1950.03
2012-09-13,1459.99,6869.96,2110.38,1950.69
2012-09-14,1465.77,6977.41,2123.85,2007.58
2012-09-15,,,,2007.58
2012-09-16,,,,2007.58
2012-09-17,1461.19,,2078.5,2002.35
2012-09-18,1459.32,6986.03,2059.54,2004.96
2012-09-19,1461.05,7039.12,2067.83,2007.88
2012-09-20,1460.26,6943.38,2024.84,1990.33
2012-09-21,1460.15,6974.62,2026.69,2002.37
2012-09-22,,,,2002.37
2012-09-23,,,,2002.37
2012-09-24,1456.89,6957.68,2033.19,2003.44
2012-09-25,1441.59,6992.29,2029.29,1991.41
2012-09-26,1433.32,6855.12,2004.17,1980.44
2012-09-27,1447.15,6884.87,2056.32,1988.7
2012-09-28,1440.67,6812.83,2086.17,1996.21
2012-09-29,,,,1996.21
2012-09-30,,,,1996.21
2012-10-01,1444.49,6766.33,,1996.21
2012-10-02,1445.75,6756.48,,1996.03
2012-10-03,1450.99,6720.87,,1996.03
2012-10-04,1461.4,6793.63,,1992.68
2012-10-05,1460.93,6808.75,,1995.17
2012-10-06,,,,1995.17
2012-10-07,,,,1995.17
2012-10-08,1455.88,,2074.42,1981.89
2012-10-09,1441.48,6732.02,2115.23,1979.04
2012-10-10,1432.56,6635.14,2119.94,1948.22
2012-10-11,1432.84,6613.44,2102.87,1933.09
2012-10-12,1428.59,6654.75,2104.93,1933.26
2012-10-13,,,,1933.26
2012-10-14,,,,1933.26
2012-10-15,1440.13,6694.91,2098.7,1925.59
2012-10-16,1454.92,6783.27,2098.81,1941.54
2012-10-17,1460.91,6848.13,2105.62,1955.15
2012-10-18,1457.34,6960.11,2131.69,1959.12
2012-10-19,1433.19,6975.17,2128.3,1943.84
2012-10-20,,,,1943.84
2012-10-21,,,,1943.84
2012-10-22,1433.82,6965.91,2132.76,1941.59
2012-10-23,1413.11,6934.54,2114.45,1926.81
2012-10-24,1408.75,6881.69,2115.99,1913.96
2012-10-25,1412.97,6958.99,2101.58,1924.5
2012-10-26,1411.94,6863.06,2066.21,1891.43
2012-10-27,,,,1891.43
2012-10-28,,,,1891.43
2012-10-29,,6859.38,2058.94,1891.52
2012-10-30,,6793.45,2062.35,1899.58
2012-10-31,1412.16,6875.1,2068.88,1912.06
2012-11-01,1427.59,6891.97,2104.43,1898.44
2012-11-02,1414.2,6971.65,2117.05,1918.72
2012-11-03,,,,1918.72
2012-11-04,,,,1918.72
2012-11-05,1417.26,6931.27,2114.03,1908.22
2012-11-06,1428.39,6907.52,2106,1928.17
2012-11-07,1394.53,6915.36,2105.73,1937.55
2012-11-08,1377.51,6822.29,2071.51,1914.41
2012-11-09,1379.85,6779.83,2069.07,1904.41
2012-11-10,,,,1904.41
2012-11-11,,,,1904.41
2012-11-12,1380.03,6706.44,2079.27,1900.87
2012-11-13,1374.53,6705.21,2047.89,1889.7
2012-11-14,1355.49,6699.66,2055.42,1894.04
2012-11-15,1353.33,6826.87,2030.29,1870.72
2012-11-16,1359.88,6945.59,2014.72,1860.83
2012-11-17,,,,1860.83
2012-11-18,,,,1860.83
2012-11-19,1386.89,7048.04,2016.98,1878.1
2012-11-20,1387.81,7049.21,2008.92,1890.18
2012-11-21,1391.03,7088.46,2030.32,1884.04
2012-11-22,,7168.11,2015.61,1899.5
2012-11-23,1409.15,,2027.38,1911.33
2012-11-24,,,,1911.33
2012-11-25,,,,1911.33
2012-11-26,1406.29,7192.62,2017.46,1908.51
2012-11-27,1398.94,7212.26,1991.17,1925.2
2012-11-28,1409.93,7127.21,1973.52,1912.78
2012-11-29,1415.95,7202.88,1963.49,1934.85
2012-11-30,1416.18,7228.44,1980.12,1932.9
2012-12-01,,,,1932.9
2012-12-02,,,,1932.9
2012-12-03,1409.46,7226.49,1959.77,1940.02
2012-12-04,1407.05,7228.22,1975.14,1935.18
2012-12-05,1409.28,7226.94,2031.91,1947.04
2012-12-06,1413.94,7281.51,2029.24,1949.62
2012-12-07,1418.07,7289.8,2061.79,1957.45
2012-12-08,,,,1957.45
2012-12-09,,,,1957.45
2012-12-10,1418.55,7275.46,2083.77,1957.42
2012-12-11,1427.84,7253.79,2074.7,1964.62
2012-12-12,1428.48,7295.98,2082.73,1975.44
2012-12-13,1419.45,7358.19,2061.48,2002.77
2012-12-14,1413.58,7369.76,2150.63,1995.04
2012-12-15,,,,1995.04
2012-12-16,,,,1995.04
2012-12-17,1430.36,7423.67,2160.34,1983.07
2012-12-18,1446.79,7490,2162.46,1993.09
2012-12-19,1435.81,7683.89,2162.24,1993.09
2012-12-20,1443.69,7672.89,2168.35,1999.5
2012-12-21,1430.15,7620.73,2153.31,1980.42
2012-12-22,,,,1980.42
2012-12-23,,,,1980.42
2012-12-24,1426.66,,2159.05,1981.82
2012-12-25,,7664.99,2213.61,1981.82
2012-12-26,1419.83,7743.98,2219.13,1982.25
2012-12-27,1418.1,7795.62,2205.9,1987.35
2012-12-28,1402.43,7847.99,2233.25,1997.05
2012-12-29,,,,1997.05
2012-12-30,,,,1997.05
2012-12-31,1426.19,,2269.13,1997.05
2013-01-01,,,,1997.05
2013-01-02,1462.42,,,2031.1
2013-01-03,1459.37,,,2019.41
2013-01-04,1466.47,8098.86,2276.99,2011.94
2013-01-05,,,,2011.94
2013-01-06,,,,2011.94
2013-01-07,1461.89,8036.43,2285.36,2011.25
2013-01-08,1457.15,7964.94,2276.07,1997.94
2013-01-09,1461.02,8023.34,2275.34,1991.81
2013-01-10,1472.12,8109.3,2283.66,2006.8
2013-01-11,1472.05,8195.94,2243,1996.67
2013-01-12,,,,1996.67
2013-01-13,,,,1996.67
2013-01-14,1470.68,,2311.74,2007.04
2013-01-15,1472.34,8268.45,2325.68,1983.74
2013-01-16,1472.63,8107.72,2309.5,1977.45
2013-01-17,1480.94,8134.75,2284.91,1974.27
2013-01-18,1485.98,8309.94,2317.07,1987.85
2013-01-19,,,,1987.85
2013-01-20,,,,1987.85
2013-01-21,,8239.23,2328.22,1986.86
2013-01-22,1492.56,8209.93,2315.14,1996.52
2013-01-23,1494.81,8095.32,2320.91,1980.41
2013-01-24,1494.82,8175.16,2302.6,1964.48
2013-01-25,1502.96,8359.36,2291.3,1946.69
2013-01-26,,,,1946.69
2013-01-27,,,,1946.69
2013-01-28,1500.18,8318.27,2346.51,1939.71
2013-01-29,1507.84,8385.78,2358.98,1955.96
2013-01-30,1501.96,8515.9,2382.47,1964.43
2013-01-31,1498.11,8564.84,2385.42,1961.94
2013-02-01,1513.17,8580.22,2419.02,1957.79
2013-02-02,,,,1957.79
2013-02-03,,,,1957.79
2013-02-04,1495.71,8675.6,2428.15,1953.21
2013-02-05,1511.29,8522.67,2433.13,1938.18
2013-02-06,1512.12,8793.07,2434.48,1936.19
2013-02-07,1509.39,8784.81,2418.53,1931.77
2013-02-08,1517.93,8677.68,2432.4,1950.9
2013-02-09,,,,1950.9
2013-02-10,,,,1950.9
2013-02-11,1517.01,,,1950.9
2013-02-12,1519.43,8791.77,,1945.79
2013-02-13,1520.33,8702.68,,1976.07
2013-02-14,1521.38,8685.32,,1979.61
2013-02-15,1519.79,8589.41,,1981.18
2013-02-16,,,,1981.18
2013-02-17,,,2432.4,1981.18
2013-02-18,,8762.34,2421.56,1981.91
2013-02-19,1530.94,8773.82,2382.91,1985.83
2013-02-20,1511.95,8860.5,2397.18,2024.64
2013-02-21,1502.42,8760.61,2325.95,2015.22
2013-02-22,1515.6,8778.43,2314.16,2018.89
2013-02-23,,,,2018.89
2013-02-24,,,,2018.89
2013-02-25,1487.85,8934.68,2325.82,2009.52
2013-02-26,1496.94,8809.86,2293.34,2000.01
2013-02-27,1515.99,8694.95,2313.22,2004.04
2013-02-28,1514.68,8887.77,2365.59,2026.49
2013-03-01,1518.2,8970.74,2359.51,2026.49
2013-03-02,,,,2026.49
2013-03-03,,,,2026.49
2013-03-04,1525.2,9044.05,2273.4,2013.15
2013-03-05,1539.79,9010.13,2326.31,2016.61
2013-03-06,1541.46,9140.5,2347.18,2020.74
2013-03-07,1544.26,9162.94,2324.29,2004.4
2013-03-08,1551.18,9312.43,2318.61,2006.01
2013-03-09,,,,2006.01
2013-03-10,,,,2006.01
2013-03-11,1556.22,9473.39,2310.59,2003.35
2013-03-12,1552.48,9452.39,2286.6,1993.34
2013-03-13,1554.52,9399.37,2263.97,1999.73
2013-03-14,1563.23,9462.52,2270.28,2002.13
2013-03-15,1560.7,9587.15,2278.4,1986.5
2013-03-16,,,,1986.5
2013-03-17,,,,1986.5
2013-03-18,1552.1,9374.52,2240.02,1968.18
2013-03-19,1548.34,9536.98,2257.43,1978.56
2013-03-20,1558.71,,2317.37,1959.41
2013-03-21,1545.8,9642.39,2324.24,1950.82
2013-03-22,1556.89,9468.03,2328.28,1948.71
2013-03-23,,,,1948.71
2013-03-24,,,,1948.71
2013-03-25,1551.69,9551.39,2326.71,1977.67
2013-03-26,1563.77,9528.09,2297.67,1983.7
2013-03-27,1562.85,9542.04,2301.26,1993.44
2013-03-28,1569.19,9453.47,2236.3,1993.52
2013-03-29,,9444.84,2236.62,2004.89
2013-03-30,,,,2004.89
2013-03-31,,,,2004.89
2013-04-01,1562.17,9142.31,2234.4,1995.99
2013-04-02,1570.25,9060.52,2227.74,1986.15
2013-04-03,1553.69,9229.57,2225.3,1983.22
2013-04-04,1559.98,9483.2,,1959.45
2013-04-05,1553.28,9759.52,,1927.23
2013-04-06,,,,1927.23
2013-04-07,,,,1927.23
2013-04-08,1563.07,10061.44,2211.59,1918.69
2013-04-09,1568.61,10069.15,2225.77,1920.74
2013-04-10,1587.73,10240.21,2226.13,1935.58
2013-04-11,1593.37,10486.42,2219.55,1949.8
2013-04-12,1588.85,10489.5,2206.78,1924.23
2013-04-13,,,,1924.23
2013-04-14,,,,1924.23
2013-04-15,1552.36,10345.36,2181.94,1920.45
2013-04-16,1574.57,10216.08,2194.85,1922.21
2013-04-17,1552.01,10357.89,2193.8,1923.84
2013-04-18,1541.61,10231.29,2197.6,1900.06
2013-04-19,1555.25,10260.28,2244.64,1906.75
2013-04-20,,,,1906.75
2013-04-21,,,,1906.75
2013-04-22,1562.5,10419.71,2242.17,1926.31
2013-04-23,1578.78,10388.22,2184.54,1918.63
2013-04-24,1578.79,10587.07,2218.32,1935.31
2013-04-25,1585.16,10656.05,2199.31,1951.6
2013-04-26,1582.24,10553.07,2177.91,1944.56
2013-04-27,,,,1944.56
2013-04-28,,,,1944.56
2013-04-29,1593.61,,,1940.7
2013-04-30,1597.57,10589.06,,1963.95
2013-05-01,1582.7,10537.68,,1963.95
2013-05-02,1597.59,10479.19,2174.12,1957.21
2013-05-03,1614.42,,2205.5,1965.71
2013-05-04,,,,1965.71
2013-05-05,,,,1965.71
2013-05-06,1617.5,,2231.17,1961.48
2013-05-07,1625.96,10785.47,2235.57,1954.35
2013-05-08,1632.69,10834.09,2246.3,1956.45
2013-05-09,1626.67,10722.54,2232.97,1979.45
2013-05-10,1633.7,10981.56,2246.83,1944.75
2013-05-11,,,,1944.75
2013-05-12,,,,1944.75
2013-05-13,1633.77,11145.31,2241.92,1948.7
2013-05-14,1650.34,11122.29,2217.01,1968.83
2013-05-15,1658.78,11346.07,2224.8,1971.26
2013-05-16,1650.47,11272.7,2251.81,1986.81
2013-05-17,1667.47,11332.45,2282.87,1986.81
2013-05-18,,,,1986.81
2013-05-19,,,,1986.81
2013-05-20,1666.29,11461.29,2299.99,1982.43
2013-05-21,1669.16,11468.52,2305.11,1981.09
2013-05-22,1655.35,11524.37,2302.4,1993.83
2013-05-23,1650.51,10742.37,2275.67,1969.19
2013-05-24,1649.6,10782.72,2288.53,1973.45
2013-05-25,,,,1973.45
2013-05-26,,,,1973.45
2013-05-27,,10453.54,2293.08,1979.97
2013-05-28,1660.06,10568.9,2321.32,1986.22
2013-05-29,1648.36,10645.73,2324.02,2001.2
2013-05-30,1654.41,10241.06,2317.75,2000.1
2013-05-31,1630.74,10246.88,2300.59,2001.05
2013-06-01,,,,2001.05
2013-06-02,,,,2001.05
2013-06-03,1640.42,9914.15,2299.25,1989.57
2013-06-04,1631.38,10166.21,2272.42,1989.51
2013-06-05,1608.9,9855.02,2270.93,1959.19
2013-06-06,1622.56,9706.45,2242.11,1959.19
2013-06-07,1643.38,9594.58,2210.9,1923.85
2013-06-08,,,,1923.85
2013-06-09,,,,1923.85
2013-06-10,1642.81,10062.96,,1932.7
2013-06-11,1626.13,9951.07,,1920.68
2013-06-12,1612.52,9913.62,,1909.91
2013-06-13,1636.36,9424.34,2148.36,1882.73
2013-06-14,1626.73,9564.77,2162.04,1889.24
2013-06-15,,,,1889.24
2013-06-16,,,,1889.24
2013-06-17,1639.04,9818.23,2156.21,1883.1
2013-06-18,1651.81,9820.22,2159.29,1900.62
2013-06-19,1628.93,10011.22,2143.45,1888.31
2013-06-20,1588.19,9867.84,2084.02,1850.49
2013-06-21,1592.43,9946.43,2073.1,1822.83
2013-06-22,,,,1822.83
2013-06-23,,,,1822.83
2013-06-24,1573.09,9845.8,1963.24,1799.01
2013-06-25,1588.03,9745.76,1959.51,1780.63
2013-06-26,1603.26,9668.51,1951.5,1783.45
2013-06-27,1613.2,9944.54,1950.01,1834.7
2013-06-28,1606.28,10262.87,1979.21,1863.32
2013-06-29,,,,1863.32
2013-06-30,,,,1863.32
2013-07-01,1614.96,10409.39,1995.24,1855.73
2013-07-02,1614.08,10586.76,2006.56,1855.02
2013-07-03,1615.41,10615.92,1994.27,1824.66
2013-07-04,,10578.28,2006.1,1839.14
2013-07-05,1631.89,10740,2007.2,1833.31
2013-07-06,,,,1833.31
2013-07-07,,,,1833.31
2013-07-08,1640.46,10592.81,1958.27,1816.85
2013-07-09,1652.32,10815.68,1965.45,1830.35
2013-07-10,1652.62,10802.88,2008.13,1824.16
2013-07-11,1675.02,10799.37,2072.99,1877.6
2013-07-12,1680.19,10867.08,2039.49,1869.98
2013-07-13,,,,1869.98
2013-07-14,,,,1869.98
2013-07-15,1682.5,,2059.39,1875.16
2013-07-16,1676.26,10942.18,2065.72,1866.36
2013-07-17,1680.91,10963.21,2044.92,1887.49
2013-07-18,1689.37,11055.66,2023.4,1875.48
2013-07-19,1692.09,10959.22,1992.65,1871.41
2013-07-20,,,,1871.41
2013-07-21,,,,1871.41
2013-07-22,1695.53,10998,2004.76,1880.35
2013-07-23,1692.39,11063.67,2043.88,1904.15
2013-07-24,1685.94,11036.44,2033.33,1912.08
2013-07-25,1690.25,10882.72,2021.17,1909.61
2013-07-26,1691.65,10561.55,2010.85,1910.81
2013-07-27,,,,1910.81
2013-07-28,,,,1910.81
2013-07-29,1685.33,10223.26,1976.31,1899.89
2013-07-30,1685.96,10386.54,1990.06,1917.05
2013-07-31,1685.73,10251.93,1993.8,1914.03
2013-08-01,1706.87,10526.95,2029.07,1920.74
2013-08-02,1709.67,10823.47,2029.42,1923.38
2013-08-03,,,,1923.38
2013-08-04,,,,1923.38
2013-08-05,1707.14,10713.1,2050.48,1916.22
2013-08-06,1697.37,10797.84,2060.5,1906.62
2013-08-07,1690.91,10438.27,2046.78,1878.33
2013-08-08,1697.48,10295.99,2044.9,1883.97
2013-08-09,1691.42,10306.71,2052.23,1880.71
2013-08-10,,,,1880.71
2013-08-11,,,,1880.71
2013-08-12,1689.47,10250.2,2101.28,1884.83
2013-08-13,1694.16,10451.97,2106.16,1913.03
2013-08-14,1685.39,10584.78,2100.14,1923.91
2013-08-15,1661.32,10403.26,2081.88,1923.91
2013-08-16,1655.83,10318.57,2068.45,1920.11
2013-08-17,,,,1920.11
2013-08-18,,,,1920.11
2013-08-19,1646.06,10381,2085.6,1917.64
2013-08-20,1652.35,10158.64,2072.59,1887.85
2013-08-21,1642.8,10139.14,2072.96,1867.46
2013-08-22,1656.96,10110.27,2067.12,1849.12
2013-08-23,1663.5,10312.34,2057.46,1870.16
2013-08-24,,,,1870.16
2013-08-25,,,,1870.16
